Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Name;Bogennummer;Ort::Sprache;Transliteration WS29;WS29: Stammvokal Positiv;WS29: Stammauslaut Positiv;WS29: Stammvokal Komparativ;WS29: Stammauslaut Komparativ;
372624;17,38455;52,39588;NEKIELKA;5203;1;Os Baj sin nie sehä hoch, de jug sin väa höjäh.;o;ch;ö;j;
535201;17,43005305;52,73629599;GROￃﾟ GOLLE (GOLASZEWO);5374;1;Oß Bach sinn nich sehr hoch jug sinn veia höjä;o;ch;ö;j;
534903;17,42103998;53,05104088;GROMADEN;983;1;Oas Baj sün ni seä hoech, jug sün väl höhjä.;oe;ch;öh;j;
534921;17,45996751;53,22049833;DEBENKE;1133;1;Os Baj sünn ne sehe hoch, abe jug sünn noh vehl höge.;o;ch;ö;g;
372128;17,46743;53,37996;NOWY DWOR;769;1;Uhs Bag sünd nich seha hoch, dei juga sünd fel hega;o;ch;e;g;
372997;17,51084;53,73196;CHARZYKOWY;83;1;Us Bag sind ni sehe hoch, jug sind väl höje.;o;ch;ö;j;
148470;17,54883;54,03056;PRADZONKA;478;1;Us Bäg sind ni sehä hoch, jug sind väl grötä.;o;ch;ö;t;
532066;17,55974;54,20701;POMYSK WIELKI;52349;1;Uns Berg sind nich so hoch, juch sind veel heger.;o;ch;e;g;
535029;17,54646141;54,39174082;KARWEN;52722;1;Uns Barg sind nich sehr hoch, jug sind vel höger.;o;ch;ö;g;
159314;17,6264;54,57747;NIEBEDZINO;52865;1;Unse Bahrge send nich sehr hoch, dei june send vehl höhger.;o;ch;öh;g;
371968;17,60653;54,71937;LEBIENIEC;52915;1;Unsere Ba͡orge send nich so hoch, june send heger.;o;ch;e;g;
546068;17,26934729;47,87440861;WIESELBURG (MOSONMAGYARￃﾓVￃﾁR);42670;1;Unsari Peag san nid sou hoch, te eingan san vü hēha.;o;ch;ē;h;
548071;17,27654171;48,0994024;MISCHDORF BEI PRESSBURG (NOVￃﾉ KOￅﾠAR;19705;1;Unsri Kepiaga san nidsso hoch, engri ssan fü hëcha.;o;ch;ë;ch;
548065;17,24752517;48,27003479;GRￃﾜNAU (GRINAVA);19640;1;Unsri Peach san nit so(u) hoch wi(e) engi Peach.;o;ch;;;
545524;17,39883118;49,60097829;NIRKLOWITZ (MRSKLESY);17698;1;Unser Barg sein nie so hoch, eiera sein hecher.;o;ch;e;ch;
545479;17,46310188;49,73079462;SEIBERSDORF (BￄﾚLￃﾁ);17643;1;Unsara Barg seint nie sehr hoch, eira seint viel hecha.;o;ch;e;ch;
545414;17,42874992;49,89452106;TILLENDORF (TYLOV);17568;1;Unser Berg sein nie sehr huoch, die eiern sein vüe hecher.;uo;ch;e;ch;
547161;17,47950091;50,0638888;BREITENAU (BRETNOVￃﾁ ￅﾠIROKￃﾁ NIVA);16991;1;Onsere Barg sein nie sehr huech, de eiern sein viël höcher.;ue;ch;ö;ch;
544860;17,51227875;50,22030266;KUHBERG;16932;1;Onsere Barge sein nie sehr huch, eiere sein viel höcher.;u;ch;ö;ch;
365314;17,51572;50,40154;PIORUNKOWICE;14505;1;Inse Barge sein ni sihr huch, die euern sein viel hicher.;u;ch;i;ch;
388785;17,54127;50,56379;SZADURCZYCE;13898;1;Inse Barge sein nich sihr huch, eure sein viel hichcher.;u;ch;i;chch;
389581;17,51417;50,74342;MICHALOW;14074;1;Jnse Barge sän nich sihre huch, 'deuren sän viel hicher.;u;ch;i;ch;
369484;17,51786;50,89571;PIASTOWICE;14275;1;Inse Barge sein nich su huch, euer sein viel höcher.;u;ch;ö;ch;
535266;17,56127862;51,05371925;PRIETZEN;9417;1;Innse Barge sein nich su huch, Eure sein viel hĭch'r.;u;ch;ĭ;ch;
365310;17,57153;51,21449;JEMIELNA;9592;1;Ünse Berge sind nich sihr huhch, die euren sind viel hühcher.;uh;ch;üh;ch;
368774;17,57838;51,40108;KAMIEN;9739;1;Unsre Berge sind nicht sehr hoch, die eiren sind heher.;o;ch;e;h;
535278;17,61335182;51,71625601;SONNENFELD (ORPISCHEWO);9903;1;Inse Barge seen nich seier hauch, die eurigen seen feil hicher.;au;ch;i;ch;
541553;17,72070827;53,06923401;FRIEDBERG;984;1;Us Baj sünn ne seä hoch, jug sünn väl höjä.;o;ch;ö;j;
148600;17,73634;53,22735;GLISZCZ;1139;1;Uhs' bag sinn nÿ seä houch jugg sinn fähl höge.;ou;ch;ö;g;
534933;17,75795578;53,42095415;DZIDNO;1338;1;Us Baj sün ni sehe heoch, jug sün vähl höje.;eo;ch;ö;j;
147621;17,74635;53,55745;JELENCZ;895;1;Us Baag sin ni sehe hoch, jug sin veel höge.;o;ch;ö;g;
373273;17,75803;53,87662;KOSOBUDY;285;1;Uns Barg send nich sehr hoch, dai ju send vel heje.;o;ch;e;j;
371832;17,766667;54,233333;Sullenschin;52353;1;Ons Barg sind nich sehr hoch, dei ju sind vell höger.;o;ch;ö;g;
159909;17,86262;54,54706;DABROWKA WIELKA;52871;1;Uns' Barge send nich sehr hoch, june send vähl heger;o;ch;e;g;
370985;17,86227;54,72452;ZELAZNA;52927;1;Unse Barge sind nich sehr hoch, June sind väl heger.;o;ch;e;g;
370581;17,95796;54,81679;BIALOGORA;52896;1;Unsae Barg sin nig sehr hoch, juhnae sin fehl högae.;o;ch;ö;g;
545541;17,68215393;49,60602071;PUNKENDORF (BOￅﾇKOV);17713;1;Unsa Beig sein nie sehr hoch, eira sein vijl höcher.;o;ch;ö;ch;
545492;17,6829573;49,73318935;BERNHAU (BARNOV);17659;1;Unser Barg sein nie sehr hoch, eiera sein vel höcher.;o;ch;ö;ch;
545434;17,70804928;49,89871152;MLADETZKO (MLADECKO);17585;1;Onsr Barg sein nie so͜u ho͜uch, eira sein viel hechr.;o͜u;ch;e;ch;
544917;17,74608647;50,0470232;LOBENSTEIN (ￃﾚVALNO);17012;1;Onsre Barge sein nie sehr hoch, eiere sein viel höcher.;o;ch;ö;ch;
544873;17,73660283;50,20995029;RAUSEN (RUSￃﾍN);16949;1;Onsere Barge sein nech sihr hoch, die eiarn sein viel höcher.;o;ch;ö;ch;
392718;17,78334;50,70421;KARCZOW;14092;1;Inse Barge sein nich siere huch, die eueren sein viel hicher.;u;ch;i;ch;
541554;17,99966399;53,03340784;WALOWNICA;990;1;Ohs Bag sinn nigg sehe hoch, jug sinn fel höge.;o;ch;ö;g;
170389;18,07074;53,54121;IWIEC;899;1;Us Baag sün ni seha hoch, gug sün vähl höga.;o;ch;ö;g;
541516;18,09997562;53,88253175;KￃﾖNIGSWIESE (LEￅﾚNA HUTA);289;1;Us Bahj sint nicht seä hoch, de jug sind väl hehje.;o;ch;eh;j;
161323;18,09229;54,0637;NIEDAMOWO;486;1;Uns Barg sinn nich se'e hoach, jug sinne hechche.;oa;ch;e;chch;
372650;18,10229;54,21891;SZYMBARK;52359;1;O͜us Baj send nich seh hoh, jug send vel hege.;o;h;e;g;
532725;18,14279;54,55982;LUZINO;52881;1;Unsere Barge sennt nich sehr hoch. ;o;ch;;;
152191;18,12618;54,71236;TYLOWO;52936;1;Onse Barge sint nig sehr hoch, de junigeh sint fäl höger.;o;ch;ö;g;
535047;18,19225506;54,81148685;KARWENBRUCH;52905;1;Onse Barge sind nicht sehr hoch, de june send vel (höher) höger.;o;ch;ö;g;
545552;17,89790677;49,58061423;HALBENDORF (POLOUVSￃﾍ);17726;1;"Onser Berg sein nie sehr hoch; die eiere sein viel höcher.";o;ch;ö;ch;
534435;17,97308317;49,70909491;KLANTENDORF;17680;1;Ounsre Berch sein nie su huech, wie aire.;ue;ch;;;
540642;18,02571486;50,04538313;THRￃﾖM (TREBOM);14449;1;Onser Barg' sein ne sehir hoch, eier sein vel hecher. ;o;ch;e;ch;
159543;18,26158;53,05159;KABAT;994;1;Os Bag send nech sehe hoch, de juge send vel höge.;o;ch;ö;g;
375151;18,26662;53,22211;CZARZE;1150;1;Ons Bag sent nech sehe hoch, juch sent vel hoege.;o;ch;oe;g;
152200;18,31669;53,6553;STARA RZEKA;1499;1;Uns Baj sinn nich sea hoch, djug sinn veal heaja.;o;ch;ea;j;
532570;18,40028;53,85127;LUBICHOWO;291;1;Us Bag sind nich sehä hoch, däh jug sind vähl höche;o;ch;ö;ch;
374684;18,35818;54,02938;JAROSZEWY;495;1;Uns Bag sind nech sehe hoch, dei gug sind vel höge.;o;ch;ö;g;
162813;18,39091;54,21134;SZKLANA GORA;52374;1;Unsere Bärg sind nich sehr hok, ju sind noch vel höjer.;o;k;ö;j;
376273;18,48418;54,56662;POGORZE;52887;1;Unsre Berge send nich sehr hoch, de june send vel höcher;o;ch;ö;ch;
373062;18,39509;54,79759;WLADYSLAWOWO;52913;1;Onsre Barge send nich sehr hoch, de june send völ höcher.;o;ch;ö;ch;
540974;18,10923581;49,56425845;SENFTLEBEN (ￅﾽENKLAVA);17737;1;Onser Bag sein ne sehr huch, eier sein vel hecher.;u;ch;e;ch;
545516;18,132408;49,68902075;ENGELSWALD (MOￅﾠNOV);17687;1;Onsêr Barch sein nie sehr hoch, eirê sein viel hechr.;o;ch;e;ch;
619524;18,39830334;51,46576252;KIEBITZTAL (KUZNICA);-55359;1;Unsere Berg' sein net grad hoch, eichere sein viel höcher.;o;ch;ö;ch;
530476;18,51374;52,39054;SOMPOLNO;54913;1;Ōs Bāg(ch) sin ny sèjo höu(o)ch, jug sin vaja höch(h)io. ;öu(o);ch;ö;ch;
373923;18,56976;53,2111;BIELCZYNY;1157;1;Unsre Berg' sinn nett arg hoch, eure sinn viel höcher;o;ch;ö;ch;
149964;18,59262;53,37403;LUNAWY MALE;803;1;Uns Bagä sünnt nich seä hoch, de jun sünn vel höga.;o;ch;ö;g;
152379;18,58805;53,53014;BUSNIA;906;1;Ons Barg send nech sèe hoch, jun send veel hège.;o;ch;è;g;
375290;18,60845;54,00516;SZPEGAWSK;503;1;Unse Barg' send nich sehr hoch, dee juge send veel höger;o;ch;ö;g;
374546;18,67887;54,18428;SKOWARCZ;52396;1;Onsere Barg send nich sehr hoch, june send vel höhjer.;o;ch;öh;j;
547552;18,70762807;54,36152213;HEUBUDE (STOGI);52755;1;Onsere Borg send nich sehr hoch, june send vel höcher.;o;ch;ö;ch;
535491;18,80748416;54,60167012;HELA;52816;1;Onse Barg sind nich sehr hoch, de juge sind väl höger.;o;ch;ö;g;
626634;18,23295015;46,07109001;Fünfkirchen;54919;1;Unzere peagə sain net stoak hōh, engere sain fīl hehə;ō;h;e;h;
160033;18,81278;53,0253;BRZOZOWKA;54902;1;Ons Baaj send nech sehe hoch juch send fäl heje.;o;ch;e;j;
160911;18,85888;53,17872;SIERAKOWO;1162;1;Oehs Bag sönd nöch sehe hoch, jug sönd vel höge.;o;ch;ö;g;
158660;18,83909;53,52267;LISIE KATY;920;1;Onns Barg senn nich sehr hoch, june senn veel höchcher.;o;ch;ö;chch;
373879;18,9051;53,70548;ROZPEDZINY;110;1;Ons Barg send nich sehr hoch, jun send vel höcher.;o;ch;ö;ch;
534658;18,94320745;53,86393989;MONTAUERWEIDE;300;1;Onsre Barge send nich sehr hoch, june send vel höger.;o;ch;ö;g;
149312;18,96931;54,01376;KRASNIEWO;511;1;Onsre Barg sent nich sehr hoch, de ere sent vehl höcher.;o;ch;ö;ch;
147182;18,95682;54,15681;PREGOWO ZULAWSKIE;688;1;Onsere Barg send nich sehr hoch, june send fehl höchcher.;o;ch;ö;chch;
535017;19,03778221;54,32941578;PASEWARK;52567;1;Onse Bahrg send nich so höech, juhne send vell hecher.;öe;ch;e;ch;
548036;18,56458171;48,54111692;HOCHWIESEN (VEL'Kￃﾉ POLE);18774;1;Unsa Hübl sei nä säh huch, enkara sei wiel höcha.;u;ch;ö;ch;
548032;18,75578607;48,72212455;KRICKERHￃﾄU (HANDLOVￃﾁ);18767;1;Unsa Bērg sein net sehr hoch, aijara sein höcha.;o;ch;ö;ch;
548029;18,65497127;48,86560792;BETTELSDORF (SOLKA);18759;1;Onsr Rége sãj net seja houch, ajra sãj véj hėchr.;ou;ch;ė;ch;
548044;18,7060573;48,96952464;MￃﾜNCHWIES (VRￃﾍCKO);18753;1;Unsara Berg sej net sea hauch, eira sei vei höchr.;au;ch;ö;ch;
152332;19,05;52,85;BRZEZNO;54906;1;Oes Baag (g = j) sent nech seje hoch, juch sent veel höge.;o;ch;ö;g;
149694;19,13162;53,01324;ZBOJENKO;54909;1;Ohnst Bach sent nech sehe hoch de juch sent vel höche;o;ch;ö;ch;
146983;19,15258;53,34825;BUKOWIEC;821;1;Us Baag send nich sehe hoch, juuch send veel höche.;o;ch;ö;ch;
161906;19,18069;53,50608;GOCZALKI;930;1;Onsre Berg sint nich sehr hoch, die eire sint viel heher.;o;ch;e;h;
376415;19,16906;53,67605;TRUMIEJKI;99;1;Onns' Barg sönnd nich so hoch, juj sönnd väl höchcher.;o;ch;ö;chch;
160131;19,21069;53,82183;RODOWO;211;1;Unsre Berg sind nich sehr hoock, eure sind högger;oo;ck;ö;gg;
371648;19,25267;54,01388;ZULAWKA SZTUMSKA;532;1;Onnsre Berg sind feel kliener eure sind faal höcher;;;ö;ch;
547647;19,21999587;54,17994204;OBERLAKENDORF (SOLNICA GￃﾓRNA);52428;1;Onse Bag seed nich sehr hoch, june seed vel höchcher.;o;ch;ö;chch;
148206;19,29171;54,35202;SKOWRONKI;52762;1;Onnse Bearg sent nich sea heoch, june sent fel höchha.;eo;ch;ö;chh;
548035;18,87405447;48,68562767;DEUTSCH-LITTA (KOPERNICA);18773;1;Aums'o Berg sḛi nit sajr hä͜juch, die enkern sḛi wa͜uil hicher.;ä͜ju;ch;i;ch;
548031;18,88553826;48,82156122;OBERSTUBEN (HORNￃﾁ STUBNA);18763;1;Onzⱱ hre̜nd zõⱱ net seⱱ hôx zem bi aeiⱱrⱱ zõⱱ wêl hĕxⱱ.;ô;x;ĕ;x;
528282;19,02622;50,30465;SIEMIANOWICE SLASKIE;14560;1;Inse Barge sein ne sihr huch, die eiarn sein viel höher.;u;ch;ö;h;
370457;19,46122;53,6373;ZABROWO;2906;1;Os Bag send nech see hoch, jug send väl häche.;o;ch;ä;ch;
170412;19,4496;53,83722;BUCZNIK;2996;1;Onse Berg sein nicht sehr hoch, die eurge sind viel högger.;o;ch;ö;gg;
524457;19,52713;53,98486;RYCHLIKI;3069;1;Onnsre Berg sönd nicht sehr hoch, eure sönd veel höcher.;o;ch;ö;ch;
370990;19,53293;54,15703;WILKOWO;2762;1;Uṉse Barg senn nich sehe hoch, june sēn vel höche.;o;ch;ö;ch;
375013;19,52712;54,32024;TOLKMICKO;2466;1;"Onse Barg sönn nich sea hoch; juhne sönn väl hö̆cha.";o;ch;ö̆;ch;
540912;19,67147972;54,46957437;NARMELN (POLSKI);2200;1;Onnse Barg sennd nich sehr hoch, june sennd väl hecher;o;ch;e;ch;
147607;19,75882;53,49803;FIJEWO;2923;1;Onsre Berg send nich sehr hoch, de eire send viel höher.;o;ch;ö;h;
148723;19,76793;53,66096;STANOWO;2916;1;Ǒnsere Berje sind nich so hok, eire sind vêl höher.;o;k;ö;h;
162449;19,79497;53,81492;LIKSAJNY;2955;1;Oansere Berge sönd nich sehr hock, die eire sönd vel höcher.;o;ck;ö;ch;
373009;19,80014;53,96474;CHOJNIK;3083;1;Onse Berg seie nich sehr hoch, eure seie völ höchcher.;o;ch;ö;chch;
372304;19,82948;54,1413;KARWINY;2781;1;On̄se Berg sönn nich sehr hok, eure sönn vöhl höchcher.;o;k;ö;chch;
152242;19,83808;54,29556;PIERZCHALY;2474;1;Onse Barg sen nich so hoch, june sen vel höcha.;o;ch;ö;ch;
543105;19,84999981;54,46997869;LEYSUHNEN (ￅﾠￄﾌUKINO);2204;1;Onsre Barg senn nich seha hoch, june senn väl höcha.;o;ch;ö;ch;
535058;19,90818698;54,64428333;PILLAU;1953;1;Onsere Bārge sönnd nich meeha hoch, de juhne sönnd vähl höchcha.;o;ch;ö;chch;
541735;19,98061971;54,80011714;ROTTENEN (RAKTINO);1733;1;Onse Barge send nich sehr hoch, jiun send väl höcher.;o;ch;ö;ch;
541600;19,96594881;54,93887292;GROￃﾟ DIRSCHKEIM (DONSKOYE);1573;1;Onse Barg sent nich seha hoch de junage sent vehl höcha.;o;ch;ö;ch;
384496;20,03035;52,88059;SIEMIATKOWO;54912;1;Ōes Bagch send nech sèhe hoch, juch send vél högche.;o;ch;ö;gch;
535107;19,98230035;53,32705066;GROￃﾟ KOSCHLAU;2935;1;Unsre berge sennd nich ser hoch, di eure sennd feel heher.;o;ch;e;h;
158754;20,06956;53,7834;MOLZA;2962;1;Unsere Berge sün nech sehr hoch, de eure sün vel höcher.;o;ch;ö;ch;
374079;20,07338;53,96624;KSIAZNIK;3093;1;Onse Barg seiē nicht sehē hok, eure seiné vĕl höchēr;o;k;ö;ch;
160680;20,09633;54,14074;KRZYKALY;2800;1;Ons Berg seaie nich sea hok eua sain vöhl höcha.;o;k;ö;ch;
547844;20,09813884;54,30449343;PETERSWALDE (PIOTROWIEC);2482;1;Ons Barg sön nich sea hoch, jun sön vel höcha.;o;ch;ö;ch;
545946;20,17466577;54,43254804;HERMSDORF (POGRANIￄﾌNYJ);2216;1;Ons Barg sönn nich seha hoch, jun hönn väl höcha.;o;ch;ö;ch;
541947;20,15361676;54,5820861;PATERSORT (BEREGOVOE);1956;1;Onse Barg sen nich sehr hoch, dei junage sen höcher.;o;ch;ö;ch;
541741;20,16992129;54,80001676;POJERSTIETEN (KOLODCY);1741;1;Onse Barg send nich sehr hoch, june send vel höcha.;o;ch;ö;ch;
540919;20,25705523;54,95056245;RANTAU (ZAOSTROV'YE);1578;1;Ònns Barg sèn nich séà hoch, de junaje sèn väl hö̀chà.;o;ch;ô;ch;
540824;19,37412285;45,61386126;Weprowatz;54939;1;Ŭnsr pärgĕ sin netʰ drix hox, ăĭri sin fil heͥxʰr;o;x;eͥ;x;
370398;20,32869;53,80238;WARKALY;2970;1;Ons Berg saie nich sea hoch, aia saie veel höcha.;o;ch;ö;ch;
372153;20,36658;53,95943;GLOTOWO;3111;1;Ons' Berg sein nich sea hoch, eua sein völ höcha.;o;ch;ö;ch;
162247;20,36457;54,08463;MAWRY;2817;1;Ons Barg saie nich söha hog, dö aire saie vöhl höcha.;o;g;ö;ch;
153661;20,36688;54,27806;SARUNY;2494;1;Oes Barg sönd nich söha hoch, jun sond väl höche.;o;ch;ö;ch;
545940;20,44948952;54,44766449;MORITTEN (OKTJABRSKOE);2225;1;Ons Barg sönn nich sea hoch, jun sönn völ höcha.;o;ch;ö;ch;
541953;20,42971236;54,62002257;BERGAU (TZWETKOWO);1962;1;Ons Barg' sönd nich sehr hoch, jun sönd vähl hächa.;o;ch;ä;ch;
541746;20,50003508;54,76991096;BEYDRITTEN (PERVOMAJSKIJ);1747;1;Onse Barg' sön nich hoch, jun sön veel höchcha.;o;ch;ö;chch;
541603;20,51939251;54,91991342;SCHULSTEIN (VOL'NOE);1580;1;Ons Barg send nich sea hoch, june send vehl höchcha.;o;ch;ö;chch;
540946;19,52662428;45,50310424;Torschau;54938;1;"unsr pa͑ri̯ĕ̷ sin net ôrix hoʷux; aeri sin fil hèxr";oʷu;x;è;x;
150886;20,64327;53,94733;DERC;3122;1;Ons Baarg sain nich seha hok, eua sain veel höcha.;o;k;ö;ch;
160459;20,66023;54,12332;SARNOWO;2827;1;Ons Barg seie nich seah hog, eia seie fehl hecha.;o;g;e;ch;
524034;20,66778;54,26158;WOJCIECHY;2507;1;Ons Barg sön̄ nich sea hoch, jun sönn veel höchcher;o;ch;ö;chch;
535077;20,70648261;54,44337509;NAUNIENEN;2242;1;Ons Bark sön nich seha hoch, jun sön vel höche.;o;ch;ö;ch;
541967;20,75395508;54,59520723;FUCHSBERG (SEMￃﾋNOVO);1977;1;Ons Barg sön nich sea hoch, jun sön fäl höcha.;o;ch;ö;ch;
541755;20,77992635;54,78017981;BRASDORF (ANTONOVKA);1758;1;Onnse Bārg sön̄t nich sēă hoch, june sön̄t vĕĕl hö̆chă. (/: ch= scharfes j;o;ch;ö̆;ch;
541763;20,82988029;54,91975148;POSTNICKEN (ZALIVNOE);1654;1;Onse Barg send nich seha hoch, june send vel höcha.;o;ch;ö;ch;
540914;20,85374118;55,15623681;ROSITTEN (RYBACHIY);3364;1;Onse Barg senn nich sehr hoch, juhne senn veel höchcher.;o;ch;ö;chch;
535122;20,92690302;55,23177528;PILLKOPPEN;3342;1;Onse Barge söend nich sehr hoch, june söend väl höecher.;o;ch;öe;ch;
547189;20,26734886;49,1223043;NEU WALDDORF (NOVￃﾁ LESNￃﾁ);17981;1;Onzere Hibbel zain nëch hoch aire zaᵢn vil hicher.;o;ch;i;ch;
541411;19,65658848;45,56918898;Novi-Vrbas;54935;1;Unsər perjə sin net so arich hoch, eiri sin fil hechr̥.;o;ch;e;ch;
149706;20,94413;54,10143;LEDLAWKI;2846;1;Ons' Barg sön nich sea hoch, de junge sönn väl höcha.;o;ch;ö;ch;
149052;20,97559;54,24857;RYGARBY;2676;1;Ons Barga sen nich so hoch, jun sen doch väl höcha.;o;ch;ö;ch;
547780;20,99338566;54,40519107;MERTENSDORF (TJOMKINO);2398;1;Ons Barg send nicht ser hoch, june send vel höcher.;o;ch;ö;ch;
541989;21,02997097;54,6200058;PREGELSWALDE (-);1987;1;Ons Barg send nich sea hoch, jun send vel höchcha.;o;ch;ö;chch;
541782;21,08440964;54,75089788;GROￃﾟ GOLDBACH (SLAVINSK);1772;1;Onse Barge sen nich sea hoch, june sen vel höcha.;o;ch;ö;ch;
540911;21,06375338;54,89622754;LABAGIENEN/HAFFWINKEL (ZALIVINO);1664;1;Onse Barg send nich sea hoch, june send vel höcha.;o;ch;ö;ch;
522717;21,26894734;55,19209992;KARKELN;3343;1;Onse barg sönd nich sehr hoch, june sönd väl höcher.;o;ch;ö;ch;
522647;21,28926499;55,59351795;DITTAUEN;3309;1;Onsre Bärge sönd nich sehr hoch, june sönd vel höchcher.;o;ch;ö;chch;
522636;21,20448314;55,71965786;BARSCHKEN;3301;1;Onse Barg sönn nich sehr hoch, june sönn väl höcher.;o;ch;ö;ch;
547211;20,36687276;48,8196973;DOBSCHAU (DOBￅﾠINￃﾁ);18004;1;Unser Hibel sein net sear ho̱ch, eure sein viel hö̱cher.;o̱;ch;ö̱;ch;
547205;20,56768978;48,94297995;ZIPSER NEUDORF (SPIￅﾠSKￃﾁ NOVￃﾁ VES);18000;1;Unsere Berg sejn nech sau hoch, die ejrere sein viel heher.;o;ch;e;h;
547202;20,4730914;49,08532369;DURELSDORF (TVAROￅﾽNￃﾁ);17993;1;Unsere Barg sein nech sehr hoch, eure sein viel höcher.;o;ch;ö;ch;
545764;20,49157246;49,26407216;TOPPORTZ (TOPOREC);17968;1;Unsre Bārich sain nëch säu hoch, aire sain hicher (gräßer);o;ch;i;ch;
547187;20,40843205;49,38054456;SUB-LECHNITZ (LECHNICA);17967;1;Unsara Parcha sin nit sehr hoch tie ejara sinn viel hechar;o;ch;e;ch;
373035;21,17506;53,91539;ZYNDAKI;3058;1;Onse Barge sen nich sea hoch, jue sen hecha.;o;ch;e;ch;
159092;21,20504;54,0744;JURKOWO;3254;1;Oes Barg sön nicht seha hoch, guhe söe völ höcha;o;ch;ö;ch;
159955;21,22078;54,22234;KOLWINY;2691;1;Ons Barg send nich sēa hoch, jun send (od. sĕn) väl hö̆cher.;o;ch;ö̆;ch;
547789;21,28673749;54,40141987;TRAUSEN (LIPNYAKI);2409;1;U͡ons Barg si|en nich sea hauh, jun si|en vel hi|echa;au;h ;i (e) ;ch;
541353;21,27474769;54,57882765;KLEIN NUHR (SUKHODOL'YE);2127;1;Onsra Barg senn nich sehr hoch, de juagn senn väl höcher.;o;ch;ö;ch;
541892;21,33071539;54,71800592;KￃﾖNIGLICH DAMERAU;1895;1;Onse Barg send nicht sea hoch, de june send vehl höcha;o;ch;ö;ch;
541608;21,36986045;54,92959481;ALT SUSIMILKEN (TARASSOWKA);1588;1;Onse Barge sönd nich sehr hoch, june sönd völ höcher.;o;ch;ö;ch;
541593;21,39751921;55,00008085;HEIDLAUKEN (BUGORKI);1536;1;On̄se Barg sen nich söhr hoch, juhne sen väl Höchcher!;o;ch;ö;chch;
522719;21,42381135;55,21041379;DￃﾜNEN (ACKMENISCHKEN);3345;1;Onse Berg sönd nicht sehr hoch, june sönd väl höger.;o;ch;ö;g;
522665;21,48403217;55,55113505;DEEGELN;3318;1;Onse Barg send nich sehr hoch, june send höcher.;o;ch;ö;ch;
522639;21,36403742;55,68662072;DAWILLEN;3304;1;Onsere Barge sönn nich sehr hoch, june sönn vehl höcher.;o;ch;ö;ch;
547215;20,74010208;48,73016195;SCHMￃﾖLLNITZ (SMOLNￃﾍK);-18008;1;Unsre Peak send néch sea húch, enkre send viel hécha.;ú;ch;é;ch;
547213;20,62;48,84;WAGENDRÜSSEL (NÁLEPKOVO);18001;1;Uonsre Pëag sënd nëch aso hoch ënkre sënd hëcha.;o;ch;ë;ch;
547208;20,58848476;49,02564128;LEUTSCHAU (LEVOￄﾌA);17999;1;Unsere Berg sein nech sehr hoch, die euern sein vil hëcher.;o;ch;ë;ch;
545767;20,73249786;49,29620693;HOBGARD (CHMEￄﾽNICA);17972;1;Onsere Berdje sein nëch a su huch, eijere sein viel greszara.;u;ch;;;
153053;21,49172;54,03376;POZARKI;3267;1;Onse Barge sen nich sehr hoch, de june sen vel höcher.;o;ch;ö;ch;
524097;21,52149;54,21336;SROKOWO;2703;1;Ons Barg sönt nich sehr hoch, juhn sönt vähl höcher.;o;ch;ö;ch;
547807;21,56653326;54,36655007;GROￃﾟ PENTLACK (KAMENKA);2426;1;Ons Barg send nicht sehr hoch, june send vehl höcher;o;ch;ö;ch;
542122;21,62013419;54,57005281;SKUNGIRREN (PEN'KI);2135;1;Aonse Barge sent nich sehr hoch, june send fähl höcher.;o;ch;ö;ch;
541900;21,6499872;54,73016708;PESSELN;1904;1;Onsè Bǟrge sönn nich sehr hoch, juhne sönn väl hö̀cher.;o;ch;ö̀;ch;
541395;21,65075358;54,87658737;KREUZINGEN (BOL'SHAKOVO);1683;1;Onse Barge sen nich sehr hoch, june send vael hoecher.;o;ch;oe;ch;
534942;21,69458052;55,04244719;HEINRICHSWALDE;1540;1;Onse Barg send nich sehr hoch, june send väl höcher.;o;ch;ö;ch;
522727;21,72199295;55,21450357;PLEINE;3351;1;Onse Barg sönn nich sehr hoch, june sönn väl höcher.;o;ch;ö;ch;
547217;20,90633397;48,71071744;METZENSEIFEN (MEDZEV);18010;1;Onsa Peag sain nécht sea hoch de änkreng sain höcha.;o;ch;ö;ch;
547212;20,93372629;48,85146308;GￃﾖLLNITZ (GELNICA);18003;1;Unsre Peag send nech sea huch, enkre sein viel höcha.;u;ch;ö;ch;
152888;21,84831;54,19826;STREGIEL;2715;1;Onnse Barge sönn nich sehr hoch, june sonn väl höcher.;o;ch;ö;ch;
547817;21,82957764;54,3617094;KOWARREN (ZAOZERNOYE);2436;1;Onse Barge send nich sehr hoch, juhne send väl höcher.;o;ch;ö;ch;
