Korrekturstatus;Quadrant;Bogennummer;REDE_Namen;Name;Longitude;Latitude;REDE_GIDs;Sprache;Herkunft;Erhebung;Allgemeine Anmerkungen zum Schreiber;WS26:Wortform;WS26:Stammvokal;WS26::Transliteration WS26;WS26::Anmerkungen WS26;WS33:Wortform;WS33:Stammvokal;WS33::Transliteration WS33;WS33::Anmerkungen WS33
korr.: Link;59/45;895;Jelencz;JELENCZ;17,74635;53,55745;147621;1;Marburg;1;Kurrent;Huus;uu;Hinne usem Huus steun drei grell Oppelbömkes met rode Öppelkes.;;Hüse;ü;Sien Bräude wi sick twe grell nig Hüse i jugen Gaude buge.;
korr.: Link;47/33;8972;Cantdorf;CANTDORF;14,36;51,59;118491;1;Marburg;1;Kurrent;Hause;au;Hinter unsern Hause stehen drei schene Äppelbeemchen mit rothen Äppelchen.;;Heiser;ei;Sein Bruder will sich zwee scheene neie Heiser in eiren Gorten bauen.;
korr.: Link;48/33;8981;Eichwege;EICHWEGE;14,63221067;51,60563723;534376;1;Marburg;1;Kurrent;Hause;au;Hinter unsen Hause schtehn 3 scheene Äppelbemchen mit rothe Äppel.;;Heiser;ei;Sein Bruder will sich zwee schene neie Heiser in eiren Garten bauen.;
korr.: Link;60/45;899;Iwiec;IWIEC;18,07074;53,54121;170389;1;Marburg;1;Kurrent;Hus;u;Hinna usem Hus staune 3 Appelbömkes mit roda Appels.;;Hüsa;ü;Sina Broda wi sick twe schön nig Hüsa ih gugem Gauda buga.;
korrigiert: Reichel;49/33;8990;Jedrzychowice;JEDRZYCHOWICE;14,90436;51,61006;365855;1;Marburg;2;Kurrent;Hause;au;Hinger unserm Hause stihn drei schine Äppelbeme mit ruten Äppeln.;unserm: m vermutlich aus n korrigiert;Häuser;äu;Sein Bruder will sich zwe schiene neue Häuser in euren Goarten bauen.;Sein: i relativ dick
korr.: Link;50/33;9000;Kunzendorf (Kunice);KUNZENDORF (KUNICE);15,16987967;51,61973858;543937;1;Marburg;1;Kurrent;Hause;au;Hinger ünsen Hause stihn drei schine Äppelbemel mit ruten Äppeln.;;Häuser;äu;Sei Bruder wihl sich zwee schine neue Häuser in euerm Go͡arten bauen.;
korr.: Link;51/33;9015;Chichy;CHICHY;15,4704;51,58678;392376;1;Marburg;1;Kurrent;Hause;au;Hinger inser Hause stiehn dre schine Äppelbeemel mid ruthen Äppelchen.;;Häuser;äu;Sei Bruder wiel sich zwe schiene neue Häuser in euern Gourten boan.;
korr.: Link;52/33;9025;Przeclaw;PRZECLAW;15,75605;51,60524;390277;1;Marburg;1;Kurrent;Ho͡ase;o͡a;Hing'r ins'n Ho͡ase staihn dree scheine Äppobeihmang mit rauthen Appo͡ich'n.;;Häuhser;äuh;Se Bruder we͡jll sich zwi͡ä scheine neue Häuhser e eur'n Gu͡oart'n boa'n.;
korr.: Link;53/33;9036;Jakubow;JAKUBOW;15,99977;51,60773;391646;1;Marburg;1;Kurrent;Hoas;oa;Hinger inserm Hoas stein dree schein Aeppoabäumoa mit rauten Aeppoachen.;;Häuser;äu;See Bruder wel sech zwea schein neu Häuser e eur'n Gorten boan.;
korr.: Link;54/33;9052;Rzeczyca;RZECZYCA;16,26765;51,58761;388464;1;Marburg;1;Kurrent;Ho͡as;o͡a;Hinger insen Ho͡as steihn der schein Appebämo mit rauth Aeppen.;;Häuser;äu;Se Bruder well sich zwiä schein nä Häuser e eren Gurten bohn.;
korr.: Link;62/45;906;Busnia;BUSNIA;18,58805;53,53014;152379;1;Marburg;1;Kurrent;Hus;u;Hinge onsem Hus stohne dre schmocke Aeppelbämkes met schmocke rode Aeppelkes.;;Hiese;ie;Sien Brode well sek twe schmocke, niege Hiese en junem Gode buge.;
korrigiert: Reichel;48/34;9143;Mehlen;MEHLEN;14,66128553;51,8062894;535252;1;Marburg;2;Kurrent;Hause;au;Hinger userm Hause stehen drei schene Appelbeme mit roten Appeln.;;Heisere;ei;Sein Bruder will sich en Poar neie schene Heisere in eiern Goarten bauen.;
korr.: Link;49/34;9152;Dluzek;DLUZEK;14,93595;51,77136;392899;1;Marburg;1;Kurrent;Hause;au;Hinger unsen Hause schtiehn drai schiene Appelbeemchen mit ruthen Aeppelchen.;;Häuser;äu;Sein Bruder will sich zwee schiene neue Häuser in euern Gorten bauen.;
korr.: Link;50/34;9163;Bialowice;BIALOWICE;15,17201;51,77065;367199;1;Marburg;1;Kurrent;Hause;au;Hinger insen Hause stiehn drei schiene Äppelbömel mit klinn ruthen Äppeln.;;Häuser;äu;Sei Bruder wil sich zwee schiene neue Häuser an euren Go͜arten baun.;
korr.: Link;51/34;9179;Broniszow;BRONISZOW;15,48949;51,78231;385599;1;Marburg;1;Kurrent;Hôs’;ô;Hinger insen Hôs' stein dre schinn'n Äppelbaimang mit rout'n Appelang.;;Häuser;äu;Se Bruder weel sich zwie schinn'n neu Häuser in Eurn Gurten bo'n.;
korr.: Link;52/34;9193;Alt Tschau (Stare Żabno);ALT TSCHAU (STARE ￅﾻABNO);15,72928974;51,77941728;543949;1;Marburg;1;Kurrent;;;Hinger insen Hofe steihn dré scheine Äpfelbäumang mit rauthen Äpeln.;;Häuser;äu;Se Bruder will seich zwea scheine neue Häuser e eurem Gourten boon.;
korr.: Link;63/45;920;Lisie Katy;LISIE KATY;18,83909;53,52267;158660;1;Marburg;1;Kurrent;Hus’;u;Hinger unsrem Hus' stoahne dree schmokke Appelbömkes met rode Äppel.;;Hieser;ie;Sin Broder wull sick twee schmocke nige Hieser enn junem Goarde buge.;
korr.: Link;53/34;9200;Grochowice;GROCHOWICE;16,01584;51,78478;388441;1;Marburg;1;Kurrent;Hiause;iau;Hinger inserm Hiause steihn dree scheine Äppobämo mit rauthen Äppochen.;;Hoiser;oi;See Brȋudr well sich zwiä scheine, noie Hoiser in oren Guart'n biaun.;
korr.: Link;54/34;9207;Konradowo;KONRADOWO;16,27408;51,77898;389460;1;Marburg;1;Kurrent;Hiaus;iau;Hinger inserm Hiaus schtein der scheine Äppobäm medt rauthen Äppochen.;;Hoiser;oi;Se Bruder wäll sich zwi schein' näe Hoiser in oiren Guarten bon.;
korr.: Link;47/35;9274;Staakow;STAAKOW;14,41135;51,98506;120931;1;Marburg;1;Kurrent;House;ou;Hinger unsen House schtehn drei schene Aeppelbeemchine mit rothen Aeppelchin.;;Heiser;ei;Sein Bruder will sich zwee schene neie Heiser in eirm Goarten bauen.;
korr.: Link;48/35;9280;Kaltenborn;KALTENBORN;14,67542244;51,9335877;543954;1;Marburg;1;Kurrent;Hause;au;Hinger unsen Hause schtehn drei scheene Appelbenchene met rothen Appelchene.;;Haisere;ai;Sein Bruder will sich zwee scheene naie Haisere in airn Guorten bau'n;
korr.: Link;49/35;9288;Czeklin;CZEKLIN;14,95651;51,95783;364631;1;Marburg;1;Kurrent;Hause;au;Hinger unserm Hause stiehn drei schiene Äppelbaumchen mit ruthen Äppeln.;;Häuser;äu;Sein Brudr will sich zwee neue Häuser in euren Gorten baun.;
korr.: Link;64/45;930;Goczalki;GOCZALKI;19,18069;53,50608;161906;1;Marburg;1;Kurrent;Haus;au;Hinter onserm Haus stehne drei Eppelbeimches met rothe Eppelches. ;;Heiser;ei;Sein Bruder wöll sich zwei schene neie Heiser en eirem Gorte baue.;
korrigiert: Link;50/35;9303;Lubiatow;LUBIATOW;15,20444;51,93591;389225;1;Marburg;1;Kurrent;Haause;aau;Hinger ünsen Haause stiehn drai schiene Aeppelbeme mit ruthn Aeppeln.;;Haäuser;aäu;Sai Bruder will sich zwe schiene neue Haäuser in euren Goarten baun.;
korrigiert: Link;51/35;9314;Zielona Gora;ZIELONA GORA;15,51036;51,93807;387245;1;Marburg;1;Kurrent;Hause;au;Hinter insen Hause stiehn drei schiane Äppelbeeme mit ruthe Äppelchen.;;Häuser;äu;Sei Bruder will sich zwee schiene neue Häuser in euren Gôrten baun.;
korrigiert: Link;52/35;9323;Zabor;ZABOR;15,71651;51,95163;391935;1;Marburg;1;Kurrent;Hōse;ō;Hinger ins'n Hōse stė͡ihn drä schene Aeppelbeimang mit rothen Aeppelchen.;;Häuser;äu;Se Bruder will sich zwä schēne neue Häuser in euren Gurten boun.;
korrigiert: Reichel;53/35;9335;Ciosaniec;CIOSANIEC;16,03727;51,94758;531517;1;Marburg;2;Kurrent;Haus;au;Hinger inserm Haus steihn drei scheene Appelbeimang mit roten Äppelchang.;;Häuser;äu;Sei Bruder will sich zwei scheene neue Häuser en oirem Guarten buōn.;"Bruder: erstes r korrigiert/eher uneindeutig; buōn: u[o] korrigiert"
korrigiert: Link;58/30;9400;Miloszyce;MILOSZYCE;17,31217;51,05066;392177;1;Marburg;1;Kurrent;Hause;au;Hinter unserm Hause stiehn drei schöne Oppelbäumchen mit ruthen Äppelchen. ;;Häuser;äu;Sei Bruder will sich zwei schöne neue Häuser in euerm Goarten baun.;
korrigiert: Reichel;59/30;9417;Prietzen;PRIETZEN;17,56127862;51,05371925;535266;1;Marburg;2;Kurrent;Hause;au;Hinger innsn Hause stiehn drei hü̆bsche Äpp'lbeeme mit rut'n Äpperle.;hü̆bsche: h vermutlich aus b korrigiert, ü-Haste sehr schmal/eher wie e;Häus’r;äu;Sei Brudĕr will sich zwee hü̆bsche neue Häus'r a eurn Go͞art'n bau'n.;Brudĕr: ĕ evtl. nachträglich geschrieben
korrigiert: Link;55/30;9433;Ujazd Gorny;UJAZD GORNY;16,50134;51,08371;392458;1;Marburg;1;Kurrent;Hause;au;Hinger insem Hause stiehn drei schiene Äppelbemla mit ruthe Äppeln.;;Häuser;äu;Sei Bruder wil sich zwee schiene neue Häuser ei euarn Goarta baun.;
korrigiert: Link;56/30;9453;Lisowice;LISOWICE;16,74042;51,07689;389835;1;Marburg;1;Kurrent;Hause;au;Hinger ünsen Hause schtehn drei schöne Aeppelbeimel mit rothen Aeppelchen.;;Häuser;äu;Sei Bruder wehl sich zwee schöne neue Häuser ei eurn Goarten baun.;
korrigiert: Link;57/31;9558;Ligota Piekna;LIGOTA PIEKNA;17,04316;51,23316;392233;1;Marburg;1;Kurrent;Ho͡ase;o͡a;Hinnger innsn Ho͡ase steihn dreh scheine Aeppelbaimel mit roatn Aepperlenn.;;Häuser;äu;See Bruder will sech zwä schaine neue Häuser in euerm Go͡arten bohn.;Anmerkung des Lehrers am Ende von Seite 1 zu schaine: ai
korrigiert: Link;58/31;9579;Jenkowice;JENKOWICE;17,322;51,22894;370178;1;Marburg;1;Kurrent;Hose;o;Hinger insem Hose staihn dre schaine Äppelbaime mit rauthen Äppeln.;;Hoiser;oi;Se Bruder weil sich zwe scheine noie Hoiser e eur'm Gorten bo'n.;
korrigiert: Link;59/31;9592;Jemielna;JEMIELNA;17,57153;51,21449;365310;1;Marburg;1;Kurrent;Hosse;o;Hinter ünsen Hosse stihn drei schühne Apfelbiemchen mit ruthen Aepfelchen.;;Häuser;äu;Sein Bruder wihl sich zwee schüne neue Häuser in eurem Gorten bauen.;
korrigiert: Link;55/31;9612;Prawikow;PRAWIKOW;16,50879;51,25619;389023;1;Marburg;1;Kurrent;Hose;o;Hinger insen Hose steihn dree scheine Aeppelbämel mit rauthen Aeppeln.;;Häuser;äu;See Bruder weil sich zwä scheine neue Häuser ei eur'n Goarten bohn.;
korrigiert: Link;56/31;9622;Warzyna;WARZYNA;16,7752;51,25426;364704;1;Marburg;1;Kurrent;Hoase;oa;Hinger inserm Hoase steihn dre scheine Oappelbäme mit rauthen Äppeln.;;Häuser;äu;See Bruder weil sich zwee scheine neue Häuser ei eurem Goarten baan.;
korrigiert: Link;57/32;9717;Domanowice;DOMANOWICE;17,05219;51,40808;385941;1;Marburg;1;Kurrent;Ho͡use;o͡u;Hinger insen Ho͡use steihn dree scheine Aeppelbeimel mit rauthen Aeppeln.;;Ho͡ïser;o͡ï;See Bruder weil sich zwei scheine no͡ïe Ho͡ïser bo͡un e eurde Goarten.;
korrigiert: Link;59/32;9739;Kamien;KAMIEN;17,57838;51,40108;368774;1;Marburg;1;Kurrent;Hause;au;Hinter unserm Hause stehn 3 schöne Apfelbäumel mit ruthen Äppeln.;;Heiser;ei;Sein Bruder will zwe schene Heiser in eiren Gorten bauen.;
korrigiert: Link;55/32;9760;Krzelow;KRZELOW;16,51092;51,438;388848;1;Marburg;1;Kurrent;Hause;au;Hinger insen Hause steihn drei schene Äppelbämel mit roauthen Äppeln. ;;Häuser;ei;Sei Bruder wel sich zwei schöne neue Häuser ei euren Goarten baun.;
korrigiert: Link;56/32;9775;Staszowice;STASZOWICE;16,77667;51,4305;366379;1;Marburg;1;Kurrent;House;ou;Hinger insen House stein dräi scheine Appelbäme mit rauten Appeln.;;Häuser;äu;Mäi Bruder wäḻ̱ḻ̱ sich zwiä scheine neue Häuser äi euern Guarten bouen.;
korrigiert: Link;58/32;9799;Lazy Wielkie;LAZY WIELKIE;17,29826;51,41491;388384;1;Marburg;1;Kurrent;Hose;o;Hinder inserm Hose schtain dre schaine Äppelbäume mit routhen Äppeln.;;Häuser;äu;Se Bruder wail sich zwe schaine neue Häuser e euren Goarten boon.;
korrigiert: Reichel;58/42;983;Gromaden;GROMADEN;17,42103998;53,05104088;534903;1;Marburg;2;Kurrent;Hus;u;Hinnä osem Hus stauä dree Aeppelböhm mit rodä Aeppelkä;stauä/rodä: ä vermutlich korrigiert;Hüsä;ü;Siä Brodä wi sick twee jrell nig Hüsä i jugem Gaudä bugä;
korrigiert: Reichel;59/42;984;Friedberg;FRIEDBERG;17,72070827;53,06923401;541553;1;Marburg;2;Kurrent;Hus;u;Hienä usem Hus stauä drei jrell Appelbömkes mit ro͡idä Äppelkäs.;"Hienä: ie nachträglich eingefügt bzw. korrigiert; Äppelkäs: ä korrigiert";Hüsä;ü;Siä Bro͡idä we sick twe jrell nig Hüsä e jugem Gaudä bugä;"Siä: ä korrigiert; sick: i-Haste eher dick; jugem: j hat keinen Punkt"
korrigiert: Link;58/33;9848;Godnowa;GODNOWA;17,33355;51,56366;385609;1;Marburg;1;Kurrent;Hoause;oau;Hinder inserm Hoause steihn zwee Äpfelbeime mit rauthen Appelchen. ;;Häuser;äu;Seä Bruder weil sich zweä scheine neue Häuser ei euern Goarten baun.;
korrigiert: Link;55/34;9877;Chroscina;CHROSCINA;16,53132;51,74321;389320;1;Marburg;1;Kurrent;Hoos;oo;Hinger insn Hoos schteihn dre schein Äppubämu meit routh'n Äppuhn. ;;Hoiser;oi;De Briuder well seich zwiä nä schein Hoiser ä orn Gurt'n beon.;
korrigiert: Reichel;56/34;9891;Gosciejewice;GOSCIEJEWICE;16,79762;51,73416;375568;1;Marburg;2;Kurrent;Hose;o;Hinger inserm Hose seiht dre Äpelbomel mit rauhten Apelchen. ;;Hauser;au;Se Bruder wel sich zwie scheine Hauser in euren Gurten bohn.;bohn: n eher rudimentär
korrigiert: Steinicke, überprüft: Link;64/46;99;Trumiejki;TRUMIEJKI;19,16906;53,67605;376415;1;Marburg;1;"Kurrent; sehr gut lesbare Schrift mit deutlich unterscheidbaren Buchstaben; Brevezeichen überm <e> zusätzlich noch mit Punkt versehen: <ĕ̇> (bei Nr. 6 ungė Breve vergessen?); Diphthong <a͡o> stets mit Ligaturbogen (problematische Darstellung im Transkript bei Nr. 11); am Ende von Seite 1: NB: Die mit   ̆̇ bezeichneten Silben werden kurz, gestoßen gesprochen.; Seite 2 nach NB: Es ist noch Sitte, besonders im Schulzenamte und den Gasthäusern die Mütze aufzubehalten.";Hus’;u;Hinger onnsem Hus' sta͡one dree hibschĕ̇ Aeppelböhmkes mött rode Aeppelkes.;;Hiser;ie;Sie Broder wöll sick twee hibsche nijje Hiser önn jugen Ga͡ode bujje.;Sie: e unsicher (kaum profiliert)
korrigiert: Reichel;60/42;990;Walownica;WALOWNICA;17,99966399;53,03340784;541554;1;Marburg;2;Kurrent;Huhs;uh;Hinge osem Huhs stone dre schmuck Apelbömkes mit rod Äpelkes. ;;Hüse;ü;Siehe Brode we sick twe grell Hüse ä juggem Gode bugge.;
korrigiert: Reichel;59/34;9903;Sonnenfeld (Orpischewo);SONNENFELD (ORPISCHEWO);17,61335182;51,71625601;535278;1;Marburg;2;Kurrent;Hose;o;Hinger insen Hose stein dre scheine Äppelbäme mit rauten Äpperln. ;;Häuser;äu;Se Bruder will sich zwiä scheine neue Häuser in euren Guorten boen.;euren: r nur Strich
korrigiert: Link;55/33;9919;Wierzowice Male;WIERZOWICE MALE;16,56898;51,59431;368804;1;Marburg;1;Kurrent;Hose;o;Hinger insem Hose steihn dree scheine Oppelbämchen mit rauthen Aeppelchen.;;Häuser;äu;Se Bruder weil sich zwä scheine neue Häuser ei euren Gòrten bauen.;
korrigiert: Link;56/33;9926;Wodniki;WODNIKI;16,74839;51,5893;389263;1;Marburg;1;Kurrent;Hoase;oa;Hinger insem Hoase steihn dre scheine Äppobämochen mit rauthen Äppochen. ;;Häuser;äu;Se Bruder well sich zwiä scheine neue Häuser e eurem Goarten boaen.;
korrigiert: Reichel;61/42;994;Kabat;KABAT;18,26158;53,05159;159543;1;Marburg;2;Kurrent;Hus;u;Hinge osem Hus stohne dre schmok Äpelbömkes met schmok rot Äpelkes.;;Hüse;ü;Siehn Brode well seck twe schmock nig Hüse eh sine Gode buge.;Siehn: Siehe?
korrigiert: Link;55/35;9984;Morkowo;MORKOWO;16,52972;51,91222;375993;1;Marburg;1;Kurrent;Hios;io;Hinger inserm Hios steihn dre schein Oppelbämch'n mit rautn Äppelch'n. ;;Hoiser;oi;Se Briuder well sich zwieä schein nä Hoiser e or'm Gurt'n biohn.;
korrigiert: Reichel;59/49;52353;;Sullenschin;17,766667;54,233333;371832;1;Marburg;2;Kurrent;Hus;u;Hender unsem Hus stohne drei schöne Äpelbemkis mit rode Äpelkis.;Hender: aus Hinder korrigiert (i-Punkt noch zu sehen);Huser;u;Siee Brauder well sich twei schöne nige Huser en jugem Gorde buge;jugem: j hat keinen Punkt
korrigiert: Reichel;62/40;05025;;Louisenfelde;18,5419;52,776;535156;1;Marburg;2;Kurrent;Hus;u;Hinge oas Hus stoahe dre schmock Äppekbömke mit rode Äppelke.;oas: a eher schwarzer Fleck/nicht eindeutig zu erkennen, aber laut Karte 371;Hüse;ü;Si Broder wä seck twe schmock nij Hüse in äm Goade bugge.;"Hüse: ursprünglich vermutlich Ansatz zu weiterem Buchstaben hinter e (Punkt hinter Wort); Goade: e eher schwarzer Fleck/nicht eindeutig, evtl. auch Goada"
korrigiert: Reichel;54/48;00595;;Seidel;16,3608;54,11;370675;1;Marburg;2;Kurrent;Haus;au;Hinnè usem Haus stoahè drei schoun Äppelbäumkes mit rorè Äppel.;"Haus: aus Hau's korrigiert; drei: e korrigiert/eher schwarzer Fleck; schoun: o nicht eindeutig/evtl. scheun, alut Karte 461 schäun; Äppel: aus Äppelkes korrigiert";Huisè;ui;Seie Bra-ure will sīck twai schäun Huisè in jugem Goarè bugè.;"Bra-ure: Wort ursrpünglich zusammen geschrieben & vertikaler Strich zwischen a und u; sīck: c scheint korrigiert; jugem: j hat keinen Punkt"
korrigiert April 23: Link;50/6;43539;;Kainach;15,0939;47,1397;839;1;Marburg;78;Kurrent;Haus;au;Hinta insan Haus stean 3 scheani Opflbamala mit roadi Apfala.;;Häusa;äu;Sein Bruada will si 2 scheani neugi Häusa in enkan Gort'n baun.;
korrigiert: Link;57/30;09386;;Woischowitz;17,0402;51,0675;543958;1;Marburg;1;Kurrent;Hause;au;Hin'ger in'sm' Hause steh'n drei schöne Äppel'beime, mit rothen Äppelchen.;;Häuser;äu;Sei Bruder wi'-e'-l sich zwei schöne neue Häuser in euern Guarten baun'.;
korrigiert: Reichel;24/32;24057;;Berghausen;8,26093;51,3372;102517;1;Marburg;1;Kurrent;Hiuse;iu;Hinjer ussem Hiuse stat drai schoine Appelbäumekes met rouen Aeippelkes.;;Huiser;ui;Seyn Brauer well sey twäi schoine Huiser in iärem Gooren buggen.;
korrigiert April 23: Link;42/13;18778;;St. Peter am Hart;13,0972;48,2528;7149;1;Marburg;8;Kurrent;Haus;au;Hinta insan Haus stengan 3 scheni Öpfîbamal mit rodi Öpfi.;;Heisa;ei;Sei Bruada mecht si zwe scheni, neîchi Heisa in engan Goatn bau.;
korrigiert: Link;65/41;55104;;LIGOWO;19,4816208;52,8246994;385585;1;Marburg;77;"Lateinschrift; Süddeutsches Formular";Hus;u;Hinge osem Hus send dre schmok Apelbäm met rode Apel;;Hies;ie;Sihe Brode well sek twe Hies e juchem Jode buche.;
korrigiert: Steinicke, überprüft: Link;62/42;5445;;WIELKA NIESZAWKA;18,5077095;52,9962692;373557;1;Marburg;1;"Kurrent; Schrift grds. gut lesbar, aber Unterscheidung <e> vs. <n> im Auslaut tlw. problematisch; vereinzelt Sonderzeichen <ė>; Nrn. 16, 26, 27 geht über den vorgesehen Platz hinaus, folgende Nrn. daher jeweils später begonnen; auf Seite 2 nach NB nichts bemerkt";Huhs;uh;Hinge osem Huhs schtone dre schmoke Appelböm met rode Äppelkes.;;Hühse;üh;Siä Brode well seck twee schmocke nij Hühse enn jugem Gode buge.;
korrigiert: Link;63/41;54910;;WLECZ;18,8537903;52,8928909;153076;1;Marburg;77;"Kurrent; Süddeutsches Formular, aber: Bemerkung ""Müller 1929""";Hus’;u;Hinge uosem Hus' schtuone drè schmŏk Āpelbèmkés.;;Hīsé;ī;Sī|é Broude wé sék twej schmŏk Hīsé é sīnem Guode buge.;
korrigiert: Link;65/23;17748;;Bielitz;19,0403614;49,8159103;534728;1;Marburg;77;"Lateinschrift; Süddeutsches Formular, aber lt. Begleitschreiben 1917 eingegangen";Höus;öu;Hinder enserm Höus schtējn drej schējne Eppelbọ̄jmla met röüta Ẹpperla.;;Hȯjser;ȯj;Sej Brǖder wejl sich zwẹ́ schèjne nȯje Hȯjser e ọjrem Guọ̄rta bö͡ün;
korrigiert: Reichel;65/43;2936;;KOMINY;19,3372498;53,2175903;150435;1;Marburg;2;Lateinschrift;huus;uu;Hinner oosem huus stane drei schmok Appelboemkes mit rode Aepple.;"Appelboemkes: zweites e oben drüber geschrieben, laut Karte 380 [...]böm[...]; Aepple: erstes e oben drüber geschrieben";Hyser;y;Syn Brode(r) will syck twe schoen(e) niig Hyser in jugem Garde buge.;schoen(e): erstes o oben drüber geschrieben, laut Karte 461 schen[...]
korrigiert August 23: Reichel;72/38;-54895;Warszawa;WARSZAWA;21,0711;52,2505;522884;10;Marburg;77;"überwiegend phonetische Schrift (Klammern Kurrent); anderes Bogen-Format (komplett händisch); x/X evtl. auch χ?; Anmerkung über Bogen: Nudelmann, Liba, Kaufmann, Warschau.; Anmerkung auf letzter Seite: Bemerkenswertes: Präteritalformen kommen, auch in den Hilfsverben, nicht vor, sondern werden stets durch Perfektformen wiedergegeben. '... und vom Bahnhof, wenn er (der Unteroffizier) braucht was, schickt mich wieder rauf ins Lager.' '... wenn er zu klein ist, um zu wollen eine Sache machen' (Satz 16). 'Ich habe das Rauchen weggeschmissen, auch im Felde' = ich rauche nicht. b̥lid Blut, blausən Blasen am Fuß, Kaid (F.) Rette., Anfrage = Fragezeichen, huŋgęʳ Hunger, šiᵊrp (M.) Si[c]hel, Kašdən (M.)/Ka̒šdənis (Pl.) (Kastanie), gədʀąid gedrefr, Kǫsə (F.) Sense, fāəʳd fährt (3. Sg.), hais heiß, Juden können h- sprechen, Russen nicht. maĩn mein, Wochentage: s̥intig, mūntig, d̥īᵊ̃stig, mi̒dwox, do̒nəʳštig, fraitig, šabęs. 'Hauen' nicht üblich. 'Helm' nicht üblich. 'Hanf' kennt er nicht. blō blau, sęxdsēn 16, bęrk Berg (vgl. Satz 19). gʀō grau, sęxdsig 60, wę̄ig (M.)/wę̄igən (Pl.) (Weg), hãnd Hand, hũndęrt 100, hę̃nd Hände, tǭsęnd 1000, fęʀtig fertig, flags Flachs, waisən zeigen, ʀējig ruhig, wagsd wächst, baigen biegen, fastən fasten, bę̄isəm Besen, trųgən tragen, misd Mist, flǭmən Pflaumen, d̥rųgən drücken, potšt Post, bʀę̄ⁱf Brief, fʀę̄igən fragen, -ch- immer wie -x-: štęxən stechen, štęxt sticht, dsaixn Zeichen, kirxə katholische Kirche, hǫif Hof, laigən legen, jiŋg jung, ligən liegen, kʀim krumm, dsigəl Ziegel, ęləf, dswęlf 11, 12, fĩnəf 5, fĩnfdsēn 15, fĩnfdsig 50, kō̧əl Kugel, sǫʀgən sorgen, fǫlgən folgen, klap (M.)/klęp (Pl.) (Schlag), jüd. Synagoge=šēl.";hǭs;ǭ;hintęr insəʳm hǭs šdąiən dʀai šaĩne ępəl̥bąĩməʳ mid ʀǫitə ępəʀləx (beide ə stark nach a hin!).;;hąisəʳ;ąi;saĩn bʀīdəʳ wil siˣ͜X dswąi šaĩnə nājə hąisəʳ in āiʀən guʀtən maxən ('bauen' nicht üblich).;
korrigiert: Link;60/32;9746;Kobyla Gora;KOBYLA GORA;17,83809;51,37891;374820;10;Marburg;1;Kurrent;Hous;ou;Hinter ünser Hous stehn drai schaine Bäumlēch mit roite Äpelech.;;Hase;a;San Brüder will sich zwei schaaine Hase in enken Goten bouen.;
korrigiert Reichel_ Juli 2023;6/33;I125a;Heille;Heille;3,431242233;51,26002229;143646;100;Amsterdam;21;"überwiegend lateinische Buchstaben (teilweise phonetische Buchstaben); auf Bogen Heille bÿ Sluis; wenn zwei Buchstaben hintereinander das gleiche Diakritikum haben, wurde stets nur ein Diakritikum oben zwischen die Buchstaben gesetzt (doppelbreites Makron evtl. auch zwei einzelne)";ŭŭs;ŭŭ;Achtər ons ŭŭs sto͞an drie scho͞onə (oor) appəlbōōo͞omkəs (oor) mĕĕ rooi appəlkəs.;rooi: i relativ dick;ŭŭzə;ŭŭ;Zən broerə wil i[n] juldərənof twe͞e (eer) scho͞onə (oər) nieuw ŭŭzə zettə.;i[n]: wenn n dann eher rudimentär
